id,I_nd,J_nd
3228,8176,8177
3229,8178,8179
3230,8180,8181
3231,8182,8183
3232,8184,8185
3233,8186,8187
3234,8188,8189
3235,8190,8191
3236,8192,8193
3237,8194,8195
3238,8196,8197
3239,8198,8199
3240,8200,8201
3241,8202,8203
3242,8204,8205
3243,8206,8207
3244,8208,8209
3245,8210,8211
3246,8212,8213
3247,8214,8215
3248,8216,8217
3249,8218,8219
3250,769,8220
3251,8221,8222
3252,8223,8224
3253,8225,8226
3254,8227,8228
3255,8229,8230
3256,8231,8232
3257,8233,8234
3258,8235,8236
3259,8237,8238
3260,8239,8240
3261,8241,8242
3262,8243,8244
3263,8245,8246
3264,8247,8248
3265,8249,8250
3266,8251,8252
3267,8253,8254
3268,8255,8256
3269,29006,29007
3270,29008,29009
3271,29010,29011
3272,8257,8258
3273,8259,8260
3274,8261,8262
3275,8263,8264
3276,8265,8266
3277,8267,8268
3278,8269,8270
3279,8271,771
3280,8272,8273
3281,8274,8275
3282,8276,8277
3283,8278,8279
3284,8280,8281
3285,8282,8283
3286,773,8284
3287,773,8285
3288,774,8286
3289,774,8287
3290,8288,8289
3291,8290,8291
3292,8292,8293
3293,8294,8295
3294,8296,8297
3295,8298,8299
3296,8300,8301
3297,8302,8303
3298,8304,775
3299,8305,8306
3300,8307,8308
3301,8309,8310
3302,8311,8312
3303,8313,8314
3304,8315,8316
3305,8317,8318
3306,8319,8320
3307,8321,8322
3308,8323,8324
3309,8325,8326
3310,8327,8328
3311,8329,8330
3312,8331,8332
3313,8333,8334
3314,8335,8336
3315,8337,8338
3316,8339,8340
3317,8341,8342
3318,8343,8344
3319,8345,8346
3320,8347,8348
3321,8349,8350
3322,8351,8352
3323,8353,8354
3324,8355,8356
3325,8357,8358
3326,8359,8360
3327,8361,8362
3328,8363,8364
3329,8365,8366
3330,8367,8368
3331,8369,8370
3332,8371,8372
3333,8373,8374
3334,8375,8376
3335,8377,8378
3336,8379,8380
3337,8381,8382
3338,8383,8384
3339,8385,8386
3340,8387,778
3341,8388,8389
3342,8390,8391
3343,8392,8393
3344,8394,8395
3345,8396,8397
3346,8398,8399
3347,8400,8401
3348,8402,8403
3349,8404,8405
3350,8406,8407
3351,8408,8409
3352,8410,8411
3353,8412,8413
3354,8414,8415
3355,8416,8417
3356,8418,8419
3357,8420,8421
3358,8422,8423
3359,8424,8425
3360,8426,8427
3361,8428,8429
3362,8430,8431
3363,8432,8433
3364,8434,8435
3365,8436,8437
3366,8438,8439
3367,8440,8441
3368,8442,8443
3369,8444,8445
3370,8446,8447
3371,8448,8449
3372,8450,8451
3373,8452,8453
3374,8454,8455
3375,8456,8457
3376,8458,8459
3377,8460,8461
3378,8462,8463
3379,8464,8465
3380,8466,8467
3381,788,8468
3382,8469,8470
3383,8471,8472
3384,8473,8474
3385,8475,8476
3386,8477,8478
3387,8479,8480
3388,8481,8482
3389,8483,8484
3390,8485,8486
3391,8487,8488
3392,8489,8490
3393,8491,8492
3394,8493,8494
3395,8495,8496
3396,8497,8498
3397,8499,8500
3398,8501,8502
3399,8503,8504
3400,8505,8506
3401,8507,8508
3402,8509,8510
3403,8511,8512
3404,8513,8514
3405,8515,8516
3406,8517,8518
3407,8519,8520
3408,8521,8522
3409,8523,8524
3410,8525,8526
3411,8527,8528
3412,8529,8530
3413,8531,8532
3414,8533,8534
3415,8535,8536
3416,8537,8538
3417,29012,29013
3418,8539,8540
3419,8541,8542
3420,8543,8544
3421,8545,8546
3422,8547,8548
3423,8549,8550
3424,8551,8552
3425,8553,8554
3426,8555,8556
3427,8557,8558
3428,8559,8560
3429,8561,8562
3430,8563,8564
3431,8565,8566
3432,8567,8568
3433,8569,8570
3434,8571,8572
3435,8573,8574
3436,8575,8576
3437,8577,8578
3438,8579,8580
3439,8581,8582
3440,8583,8584
3441,8585,8586
3442,8587,8588
3443,8589,8590
3444,8591,8592
3445,8593,8594
3446,8595,8596
3447,8597,8598
3448,8599,8600
3449,8601,8602
3450,8603,8604
3451,8605,8606
3452,8607,8608
3453,8609,8610
3454,8611,8612
3455,8613,8614
3456,8615,8616
3457,8617,8618
3458,8619,8620
3459,8621,8622
3460,8623,8624
3461,8625,8626
3462,8627,8628
3463,8629,8630
3464,8631,8632
3465,8633,8634
3466,8635,8636
3467,8637,8638
3468,8639,8640
3469,8641,8642
3470,8643,8644
3471,8645,8646
3472,8647,8648
3473,8649,8650
3474,8651,8652
3475,8653,792
3476,8654,8655
3477,8656,8657
3478,8658,8659
3479,8660,8661
3480,8662,8663
3481,8664,8665
3482,8666,8667
3483,8668,8669
3484,8670,8671
3485,8672,8673
3486,8674,695
3487,8675,695
3488,8676,694
3489,8677,694
3490,8678,8679
3491,8680,8681
3492,8682,8683
3493,8684,8685
3494,8686,8687
3495,8688,8689
3496,8690,8691
3497,8692,8693
3498,8694,8695
3499,8696,8697
3500,8698,8699
3501,8700,8701
3502,8702,8703
3503,8704,8705
3504,8706,8707
3505,8708,8709
3506,8710,8711
3507,8712,8713
3508,8714,8715
3509,8716,8717
3510,8718,8719
3511,8720,8721
3512,8722,8723
3513,8724,8725
3514,8726,8727
3515,8728,8729
3516,8730,8731
3517,8732,8733
3518,8734,8735
3519,8736,8737
3520,8738,8739
3521,8740,794
3522,8741,8742
3523,8743,8744
3524,8745,8746
3525,8747,8748
3526,8749,8750
3527,8751,8752
3528,8753,8754
3529,8755,8756
3530,8757,8758
3531,8759,8760
3532,8761,8762
3533,8763,8764
3534,8765,8766
3535,8767,8768
3536,8769,8770
3537,8771,8772
3538,8773,8774
3539,8775,8776
3540,8777,8778
3541,8779,8780
3542,8781,8782
3543,8783,8784
3544,8785,8786
3545,8787,8788
3546,8789,8790
3547,8791,8792
3548,8793,8794
3549,8795,8796
3550,8797,8798
3551,8799,8800
3552,8801,8802
3553,8803,8804
3554,8805,8806
3555,8807,8808
3556,8809,8810
3557,8811,8812
3558,8813,8814
3559,8815,8816
3560,8817,8818
3561,8819,8820
3562,8821,8822
3563,8823,8824
3564,8825,8826
3565,8827,8828
3566,8829,8830
3567,8831,8832
3568,8833,8834
3569,8835,8836
3570,8837,8838
3571,8839,8840
3572,8841,8842
3573,8843,8844
3574,8845,8846
3575,8847,8848
3576,8849,8850
3577,8851,8852
3578,8853,8854
3579,8855,8856
3580,8857,8858
3581,8859,8860
3582,8861,8862
3583,8863,8864
3584,8865,8866
3585,8867,8868
3586,8869,8870
3587,29014,29015
3588,8871,8872
3589,8873,8874
3590,8875,8876
3591,8877,8878
3592,8879,8880
3593,8881,8882
3594,8883,8884
3595,8885,8886
3596,8887,8888
3597,8889,8890
3598,8891,8892
3599,8893,8894
3600,8895,8896
3601,8897,8898
3602,8899,8900
3603,8901,8902
3604,8903,8904
3605,8905,8906
3606,8907,8908
3607,8909,8910
3608,8911,8912
3609,8913,8914
3610,8915,8916
3611,8917,8918
3612,8919,8920
3613,8921,8922
3614,8923,827
3615,8924,8925
3616,8926,8927
3617,8928,8929
3618,8930,8931
3619,8932,8933
3620,8934,8935
3621,8936,8937
3622,8938,8939
3623,8940,8941
3624,8942,8943
3625,8944,8945
3626,8946,8947
3627,8948,8949
3628,8950,8951
3629,8952,8953
3630,8954,8955
3631,8956,8957
3632,8958,8959
3633,8960,8961
3634,8962,828
3635,8963,8964
3636,8965,8966
3637,8967,8968
3638,8969,8970
3639,8971,8972
3640,8973,8974
3641,8975,8976
3642,8977,8978
3643,8979,8980
3644,8981,8982
3645,8983,8984
3646,8985,8986
3647,8987,8988
3648,8989,8990
3649,8991,8992
3650,8993,8994
3651,8995,8996
3652,8997,8998
3653,8999,9000
3654,9001,833
3655,9002,9003
3656,9004,9005
3657,9006,9007
3658,9008,9009
3659,9010,9011
3660,9012,9013
3661,9014,9015
3662,9016,9017
3663,9018,9019
3664,9020,9021
3665,9022,9023
3666,9024,9025
3667,9026,9027
3668,9028,9029
3669,9030,9031
3670,9032,9033
3671,9034,9035
3672,9036,9037
3673,9038,9039
3674,9040,9041
3675,9042,9043
3676,9044,9045
3677,9046,9047
3678,9048,9049
3679,9050,9051
3680,9052,9053
3681,9054,9055
3682,9056,9057
3683,9058,9059
3684,9060,9061
3685,9062,9063
3686,9064,9065
3687,9066,9067
3688,29016,29017
3689,9068,9069
3690,9070,9071
3691,9072,9073
3692,9074,9075
3693,9076,9077
3694,9078,9079
3695,9080,9081
3696,9082,9083
3697,9084,840
3698,9085,9086
3699,9087,9088
3700,9089,9090
3701,9091,9092
3702,9093,9094
3703,9095,9096
3704,9097,9098
3705,9099,9100
3706,9101,9102
3707,9103,9104
3708,9105,9106
3709,29018,29019
3710,9107,843
3711,29020,29021
3712,29022,29023
3713,29024,29025
3714,29026,29027
3715,29028,29029
3716,9108,9109
3717,9110,9111
3718,9112,9113
3719,9114,9115
3720,9116,9117
3721,9118,9119
3722,9120,9121
3723,9122,9123
3724,9124,9125
3725,9126,9127
3726,29030,29031
3727,9128,9129
3728,9130,9131
3729,9132,9133
3730,9134,9135
3731,9136,9137
3732,9138,9139
3733,9140,9141
3734,9142,9143
3735,9144,9145
3736,9146,9147
3737,9148,9149
3738,9150,9151
3739,9152,9153
3740,9154,9155
3741,9156,9157
3742,9158,9159
3743,9160,9161
3744,9162,9163
3745,9164,9165
3746,9166,9167
3747,9168,9169
3748,9170,9171
3749,9172,9173
3750,9174,9175
3751,9176,9177
3752,9178,9179
3753,9180,9181
3754,9182,9183
3755,9184,9185
3756,9186,9187
3757,9188,9189
3758,9190,9191
3759,9192,9193
3760,29032,29033
3761,9194,9195
3762,9196,9197
3763,9198,9199
3764,781,780
3765,781,783
3766,9200,9201
3767,9202,9203
3768,9204,9205
3769,9206,9207
3770,9208,9209
3771,9210,9211
3772,9212,9213
3773,9214,9215
3774,9216,9217
3775,9218,9219
3776,9220,9221
3777,9222,9223
3778,9224,9225
3779,9226,9227
3780,9228,9229
3781,9230,9231
3782,9232,9233
3783,9234,9235
3784,9236,9237
3785,9238,9239
3786,9240,9241
3787,9242,9243
3788,9244,9245
3789,9246,9247
3790,9248,9249
3791,9250,9251
3792,9252,9253
3793,9254,9255
3794,9256,9257
3795,9258,9259
3796,9260,9261
3797,9262,9263
3798,9264,9265
3799,9266,9267
3800,9268,9269
3801,9270,9271
3802,9272,9273
3803,9274,9275
3804,9276,9277
3805,9278,9279
3806,9280,9281
3807,9282,9283
3808,9284,858
3809,9285,859
3810,9286,9287
3811,9288,9289
3812,9290,9291
3813,9292,9293
3814,9294,9295
3815,9296,9297
3816,9298,9299
3817,9300,9301
3818,9302,9303
3819,9304,9305
3820,9306,9307
3821,9308,9309
3822,9310,9311
3823,9312,9313
3824,9314,9315
3825,9316,9317
3826,9318,9319
3827,9320,9321
3828,9322,9323
3829,9324,9325
3830,9326,873
3831,9327,9328
3832,9329,9330
3833,9331,9332
3834,9333,9334
3835,9335,9336
3836,9337,9338
3837,9339,9340
3838,9341,9342
3839,9343,9344
3840,9345,9346
3841,9347,9348
3842,9349,9350
3843,9351,9352
3844,9353,9354
3845,9355,9356
3846,9357,9358
3847,9359,9360
3848,9361,9362
3849,9363,9364
3850,9365,9366
3851,9367,9368
3852,9369,9370
3853,9371,9372
3854,9373,9374
3855,9375,9376
3856,9377,9378
3857,9379,9380
3858,9381,9382
3859,9383,9384
3860,9385,9386
3861,9387,9388
3862,9389,9390
3863,9391,9392
3864,9393,9394
3865,9395,9396
3866,9397,9398
3867,9399,9400
3868,9401,9402
3869,9403,9404
3870,9405,9406
3871,9407,9408
3872,9409,9410
3873,9411,9412
3874,9413,9414
3875,9415,9416
3876,9417,9418
3877,9419,9420
3878,9421,9422
3879,9423,9424
3880,9425,9426
3881,9427,9428
3882,9429,9430
3883,9431,9432
3884,9433,9434
3885,9435,9436
3886,9437,9438
3887,9439,9440
3888,9441,9442
3889,9443,9444
3890,9445,9446
3891,9447,9448
3892,9449,9450
3893,9451,9452
3894,9453,9454
3895,9455,9456
3896,9457,9458
3897,9459,9460
3898,9461,9462
3899,9463,9464
3900,9465,9466
3901,9467,9468
3902,9469,9470
3903,9471,9472
3904,9473,9474
3905,9475,885
3906,9476,886
3907,9477,9478
3908,9479,9480
3909,9481,9482
3910,9483,9484
3911,9485,9486
3912,9487,9488
3913,9489,9490
3914,9491,9492
3915,29034,29035
3916,9493,9494
3917,9495,9496
3918,9497,9498
3919,9499,9500
3920,9501,9502
3921,29036,29037
3922,9503,9504
3923,9505,9506
3924,9507,9508
3925,9509,9510
3926,9511,9512
3927,9513,9514
3928,29038,29039
3929,29040,29041
3930,9515,9516
3931,9517,9518
3932,9519,9520
3933,9521,9522
3934,9523,9524
3935,9525,9526
3936,9527,9528
3937,9529,9530
3938,9531,9532
3939,9533,9534
3940,9535,9536
3941,9537,889
3942,9538,9539
3943,9540,9541
3944,9542,9543
3945,9544,9545
3946,9546,9547
3947,9548,9549
3948,9550,9551
3949,9552,9553
3950,890,9554
3951,890,9555
3952,7659,891
3953,7660,891
3954,9556,891
3955,891,9557
3956,892,9558
3957,892,9559
3958,9560,540
3959,9561,9562
3960,9563,9564
3961,9565,9566
3962,9567,9568
3963,9569,9570
3964,9571,9572
3965,9573,9574
3966,9575,9576
3967,9577,9578
3968,9579,9580
3969,9581,9582
3970,9583,9584
3971,9585,9586
3972,9587,9588
3973,9589,9590
3974,9591,9592
3975,9593,9594
3976,9595,9596
3977,9597,9598
3978,9599,9600
3979,9601,9602
3980,9603,9604
3981,9605,9606
3982,9607,9608
3983,9609,9610
3984,9611,9612
3985,9613,9614
3986,9615,9616
3987,9617,9618
3988,9619,9620
3989,9621,9622
3990,9623,9624
3991,9625,9626
3992,9627,9628
3993,9629,9630
3994,9631,9632
3995,9633,9634
3996,9635,9636
3997,9637,9638
3998,9639,9640
3999,9641,9642
4000,9643,9644
4001,899,9645
4002,899,9646
4003,9647,9648
4004,9649,9650
4005,9651,9652
4006,9653,9654
4007,9655,9656
4008,9657,9658
4009,9659,9660
4010,9661,9662
4011,9663,9664
4012,9665,9666
4013,9667,9668
4014,9669,9670
4015,9671,9672
4016,9673,9674
4017,9675,9676
4018,9677,9678
4019,9679,9680
4020,9681,9682
4021,9683,9684
4022,9685,9686
4023,9687,9688
4024,9689,9690
4025,9691,9692
4026,9693,9694
4027,9695,9696
4028,9697,9698
4029,9699,9700
4030,9701,9702
4031,9703,9704
4032,9705,9706
4033,9707,9708
4034,9709,9710
4035,9711,9712
4036,9713,9714
4037,9715,9716
4038,9717,9718
4039,9719,9720
4040,9721,9722
4041,9723,9724
4042,9725,9726
4043,9727,9728
4044,9729,9730
4045,9731,9732
4046,9733,9734
4047,9735,9736
4048,9737,9738
4049,9739,9740
4050,9741,9742
4051,9743,9744
4052,9745,9746
4053,9747,9748
4054,9749,9750
4055,9751,9752
4056,9753,9754
4057,9755,9756
4058,9757,9758
4059,9759,9760
4060,9761,9762
4061,9763,9764
4062,9765,9766
4063,9767,9768
4064,9769,9770
4065,9771,9772
4066,9773,9774
4067,9775,9776
4068,9777,9778
4069,9779,9780
4070,9781,9782
4071,9783,9784
4072,9785,9786
4073,9787,9788
4074,9789,9790
4075,9791,9792
4076,9793,9794
4077,9795,9796
4078,9797,9798
4079,9799,9800
4080,9801,9802
4081,9803,9804
4082,9805,9806
4083,9807,9808
4084,9809,9810
4085,9811,9812
4086,9813,9814
4087,9815,9816
4088,9817,9818
4089,9819,9820
4090,9821,9822
4091,9823,9824
4092,9825,9826
4093,9827,924
4094,9828,9829
4095,924,9830
4096,9831,9832
4097,9833,9834
4098,9835,9836
4099,9837,9838
4100,9839,9840
4101,9841,9842
4102,9843,9844
4103,9845,9846
4104,9847,9848
4105,9849,9850
4106,9851,9852
4107,9853,9854
4108,9855,9856
4109,9857,9858
4110,9859,9860
4111,9861,9862
4112,9863,9864
4113,9865,9866
4114,9867,9868
4115,9869,9870
4116,9871,9872
4117,9873,9874
4118,9875,9876
4119,9877,9878
4120,9879,9880
4121,9881,9882
4122,9883,9884
4123,9885,9886
4124,9887,9888
4125,9889,9890
4126,9891,9892
4127,9893,9894
4128,9895,9896
4129,9897,9898
4130,9899,9900
4131,9901,9902
4132,9903,9904
4133,9905,9906
4134,9907,9908
4135,9909,9910
4136,9911,9912
4137,9913,9914
4138,9915,9916
4139,9917,9918
4140,9919,9920
4141,9921,9922
4142,9923,9924
4143,9925,954
4144,9926,953
4145,9927,9928
4146,9929,9930
4147,9931,9932
4148,9933,9934
4149,9935,9936
4150,9937,9938
4151,9939,9940
4152,9941,9942
4153,9943,9944
4154,9945,9946
4155,9947,9948
4156,9949,9950
4157,9951,9952
4158,9953,9954
4159,9955,9956
4160,9957,9958
4161,9959,9960
4162,9961,9962
4163,9963,9964
4164,9965,9966
4165,9967,9968
4166,9969,9970
4167,9971,9972
4168,9973,9974
4169,9975,9976
4170,9977,9978
4171,9979,9980
4172,9981,9982
4173,9983,9984
4174,9985,9986
4175,9987,9988
4176,9989,9990
4177,9991,9992
4178,9993,9994
4179,9995,9996
4180,9997,9998
4181,9999,10000
4182,10001,10002
4183,10003,10004
4184,10005,10006
4185,10007,10008
4186,10009,10010
4187,10011,10012
4188,10013,10014
4189,10015,10016
4190,10017,10018
4191,10019,10020
4192,10021,10022
4193,10023,10024
4194,10025,10026
4195,10027,10028
4196,10029,10030
4197,10031,10032
4198,10033,10034
4199,10035,10036
4200,10037,10038
4201,10039,10040
4202,10041,10042
4203,10043,10044
4204,10045,10046
4205,10047,10048
4206,10049,10050
4207,10051,10052
4208,10053,10054
4209,10055,10056
4210,974,10057
4211,10058,974
4212,10059,974
4213,10060,10061
4214,10062,10063
4215,10064,10065
4216,10066,10067
4217,10068,10069
4218,10070,10071
4219,10072,10073
4220,10074,10075
4221,10076,10077
4222,10078,10079
4223,10080,10081
4224,10082,10083
4225,10084,10085
4226,10086,10087
4227,10088,10089
4228,10090,10091
4229,10092,10093
4230,10094,10095
4231,10096,10097
4232,10098,10099
4233,10100,10101
4234,10102,10103
4235,10104,10105
4236,10106,10107
4237,10108,10109
4238,10110,10111
4239,10112,10113
4240,10114,10115
4241,10116,10117
4242,10118,10119
4243,10120,10121
4244,10122,10123
4245,10124,10125
4246,10126,10127
4247,10128,10129
4248,10130,10131
4249,10132,10133
4250,10134,10135
4251,10136,10137
4252,10138,10139
4253,10140,10141
4254,10142,10143
4255,10144,10145
4256,10146,10147
4257,10148,10149
4258,10150,10151
4259,10152,10153
4260,10154,10155
4261,10156,10157
4262,10158,10159
4263,10160,10161
4264,10162,10163
4265,10164,10165
4266,10166,10167
4267,10168,10169
4268,10170,10171
4269,10172,10173
4270,10174,10175
4271,10176,10177
4272,10178,10179
4273,10180,10181
4274,10182,10183
4275,10184,10185
4276,10186,10187
4277,10188,10189
4278,10190,10191
4279,10192,10193
4280,10194,10195
4281,10196,10197
4282,10198,10199
4283,10200,10201
4284,10202,10203
4285,10204,10205
4286,10206,10207
4287,10208,10209
4288,10210,10211
4289,10212,10213
4290,10214,10215
4291,10216,10217
4292,10218,10219
4293,10220,10221
4294,10222,10223
4295,10224,10225
4296,10226,10227
4297,10228,998
4298,10229,999
4299,10230,10231
4300,10232,10233
4301,10234,10235
4302,10236,10237
4303,10238,10239
4304,10240,10241
4305,10242,10243
4306,10244,10245
4307,10246,10247
4308,10248,10249
4309,10250,10251
4310,10252,10253
4311,10254,10255
4312,10256,10257
4313,10258,10259
4314,10260,10261
4315,10262,10263
4316,10264,10265
4317,10266,10267
4318,10268,10269
4319,10270,10271
4320,10272,10273
4321,10274,1303
4322,10275,1304
4323,10276,10277
4324,10278,10279
4325,10280,10281
4326,10282,10283
4327,10284,10285
4328,10286,10287
4329,10288,10289
4330,10290,10291
4331,10292,10293
4332,10294,10295
4333,10296,10297
4334,10298,10299
4335,10300,10301
4336,10302,10303
4337,10304,10305
4338,10306,10307
4339,10308,10309
4340,10310,10311
4341,10312,10313
4342,10314,10315
4343,10316,10317
4344,10318,10319
4345,10320,10321
4346,10322,10323
4347,10324,10325
4348,10326,10327
4349,10328,10329
4350,10330,10331
4351,10332,10333
4352,10334,10335
4353,10336,10337
4354,10338,10339
4355,10340,10341
4356,10342,10343
4357,10344,10345
4358,10346,10347
4359,10348,10349
4360,10350,10351
4361,10352,10353
4362,10354,10355
4363,10356,10357
4364,10358,10359
4365,10360,10361
4366,10362,10363
4367,1015,10364
4368,1016,10365
4369,10366,10367
4370,10368,10369
4371,10370,10371
4372,10372,1016
4373,10373,1018
4374,1018,10374
4375,1018,10375
4376,1018,10376
4377,1018,10377
4378,10378,10379
4379,10380,1019
4380,10381,1018
4381,1019,10382
4382,1019,10383
4383,1019,10384
4384,1019,10385
4385,10386,10387
4386,10388,10389
4387,10390,10391
4388,10392,10393
4389,10394,10395
4390,10396,10397
4391,10398,10399
4392,10400,10401
4393,10402,10403
4394,10404,10405
4395,10406,10407
4396,10408,10409
4397,10410,10411
4398,10412,10413
4399,10414,10415
4400,10416,10417
4401,10418,10419
4402,10420,10421
4403,10422,10423
4404,10424,10425
4405,10426,10427
4406,10428,10429
4407,10430,10431
4408,10432,10433
4409,10434,10435
4410,10436,10437
4411,10438,10439
4412,10440,10441
4413,10442,10443
4414,10444,10445
4415,10446,10447
4416,10448,10449
4417,10450,10451
4418,10452,10453
4419,10454,10455
4420,10456,10457
4421,10458,10459
4422,10460,10461
4423,10462,10463
4424,10464,10465
4425,10466,10467
4426,10468,10469
4427,10470,10471
4428,10472,10473
4429,10474,10475
4430,10476,10477
4431,10478,10479
4432,10480,10481
4433,10482,10483
4434,10484,10485
4435,10486,10487
4436,10488,10489
4437,10490,10491
4438,10492,10493
4439,10494,10495
4440,10496,10497
4441,10498,10499
4442,10500,10501
4443,10502,847
4444,10503,10504
4445,10505,10506
4446,10507,10508
4447,10509,10510
4448,10511,10512
4449,10513,10514
4450,10515,10516
4451,10517,10518
4452,10519,10520
4453,10521,10522
4454,10523,10524
4455,10525,10526
4456,10527,10528
4457,10529,10530
4458,10531,10532
4459,10533,10534
4460,10535,10536
4461,10537,10538
4462,10539,10540
4463,10541,10542
4464,10543,10544
4465,10545,10546
4466,10547,10548
4467,29042,29043
4468,29044,29045
4469,29046,29047
4470,29048,29049
4471,29050,29051
4472,29052,29053
4473,29054,29055
4474,10549,10550
4475,10551,10552
4476,10553,10554
4477,10555,10556
4478,10557,10558
4479,10559,10560
4480,10561,10562
4481,10563,10564
4482,10565,10566
4483,10567,10568
4484,10569,10570
4485,10571,10572
4486,10573,10574
4487,10575,10576
4488,10577,10578
4489,10579,10580
4490,10581,10582
4491,10583,10584
4492,10585,10586
4493,10587,10588
4494,10589,10590
4495,29056,29057
4496,29058,29059
4497,29060,29061
4498,10591,10592
4499,10593,10594
4500,10595,10596
4501,10597,10598
4502,10599,10600
4503,10601,10602
4504,10603,10604
4505,10605,10606
4506,10607,10608
4507,10609,10610
4508,10611,10612
4509,10613,10614
4510,10615,10616
4511,10617,10618
4512,10619,10620
4513,10621,10622
4514,10623,10624
4515,10625,10626
4516,10627,10628
4517,10629,10630
4518,10631,10632
4519,10633,10634
4520,1062,10635
4521,1061,10636
4522,10637,1062
4523,10638,1061
4524,10639,1062
4525,10640,10641
4526,10642,10643
4527,10644,10645
4528,1065,10646
4529,1067,10647
4530,10648,10649
4531,10650,10651
4532,10652,10653
4533,10654,10655
4534,1064,10656
4535,10657,10658
4536,1066,10659
4537,10660,1065
4538,10661,1067
4539,10662,1065
4540,10663,10664
4541,10665,10666
4542,10667,10668
4543,10669,10670
4544,10671,10672
4545,10673,10674
4546,10675,10676
4547,10677,10678
4548,10679,10680
4549,10681,10682
4550,10683,10684
4551,1073,1072
4552,1071,1073
4553,10685,10686
4554,10687,10688
4555,10689,10690
4556,10691,10692
4557,10693,10694
4558,10695,10696
4559,10697,10698
4560,10699,10700
4561,10701,10702
4562,10703,1078
4563,10704,10705
4564,10706,10707
4565,10708,10709
4566,10710,10711
4567,10712,10713
4568,10714,10715
4569,10716,10717
4570,1084,10718
4571,1084,10719
4572,10720,10721
4573,10722,10723
4574,10724,10725
4575,10726,10727
4576,10728,10729
4577,1088,10730
4578,10731,10732
4579,10733,10734
4580,10735,10736
4581,10737,10738
4582,10739,10740
4583,10741,10742
4584,10743,10744
4585,10745,10746
4586,10747,10748
4587,10749,10750
4588,10751,10752
4589,10753,10754
4590,10755,10756
4591,10757,10758
4592,10759,10760
4593,10761,10762
4594,10763,10764
4595,10765,10766
4596,10767,10768
4597,10769,10770
4598,10771,10772
4599,10773,10774
4600,10775,10776
4601,10777,1092
4602,1092,10778
4603,1092,10779
4604,1092,10780
4605,10781,10782
4606,1093,10783
4607,1093,10784
4608,10785,10786
4609,10787,10788
4610,10789,10790
4611,10791,10792
4612,10793,10794
4613,1096,10795
4614,10796,1096
4615,10797,1098
4616,1098,10798
4617,1096,1098
4618,10799,10800
4619,10801,10802
4620,10803,10804
4621,10805,10806
4622,10807,10808
4623,10809,10810
4624,10811,10812
4625,10813,10814
4626,10815,10816
4627,10817,10818
4628,10819,10820
4629,10821,10822
4630,10823,10824
4631,10825,10826
4632,10827,10828
4633,10829,10830
4634,10831,10832
4635,10833,10834
4636,10835,10836
4637,10837,10838
4638,10839,10840
4639,10841,10842
4640,10843,10844
4641,10845,1105
4642,1105,10846
4643,10847,10848
4644,10849,10850
4645,10851,10852
4646,10853,10854
4647,10855,10856
4648,10857,10858
4649,10859,10860
4650,10861,10862
4651,10863,10864
4652,29062,29063
4653,29064,29065
4654,29066,29067
4655,29068,29069
4656,29070,29071
4657,29072,29073
4658,29074,29075
4659,29076,29077
4660,29078,29079
4661,10865,10866
4662,10867,10868
4663,10869,10870
4664,10871,10872
4665,10873,10874
4666,10875,10876
4667,10877,10878
4668,10879,10880
4669,10881,10882
4670,10883,10884
4671,10885,10886
4672,10887,10888
4673,10889,10890
4674,10891,10892
4675,10893,10894
4676,10895,10896
4677,10897,10898
4678,10899,10900
4679,10901,10902
4680,10903,10904
4681,10905,10906
4682,10907,10908
4683,10909,10910
4684,10911,10912
4685,10913,10914
4686,10915,10916
4687,10917,10918
4688,10919,10920
4689,10921,10922
4690,10923,10924
4691,10925,10926
4692,10927,10928
4693,10929,10930
4694,10931,10932
4695,10933,10934
4696,10935,10936
4697,10937,10938
4698,10939,10940
4699,10941,10942
4700,10943,10944
4701,10945,10946
4702,1125,10947
4703,1124,10948
4704,10949,10950
4705,10951,10952
4706,10953,10954
4707,10955,10956
4708,10957,10958
4709,10959,10960
4710,10961,10962
4711,1130,10963
4712,10964,10965
4713,10966,10967
4714,10968,10969
4715,10970,10971
4716,1130,10972
4717,10973,10974
4718,10975,10976
4719,10977,1130
4720,10978,10979
4721,1135,10980
4722,1134,10981
4723,1135,10982
4724,10983,1134
4725,10984,10985
4726,10986,10987
4727,10988,10989
4728,10990,10991
4729,10992,10993
4730,10994,10995
4731,10996,10997
4732,10998,10999
4733,11000,11001
4734,11002,11003
4735,11004,11005
4736,11006,11007
4737,11008,11009
4738,11010,11011
4739,11012,11013
4740,11014,11015
4741,11016,11017
4742,11018,11019
4743,11020,11021
4744,11022,11023
4745,11024,11025
4746,11026,11027
4747,11028,11029
4748,11030,11031
4749,11032,1144
4750,11033,1144
4751,1144,11034
4752,1145,11035
4753,1146,11036
4754,11037,1145
4755,11038,1146
4756,1145,11039
4757,11040,11041
4758,11042,11043
4759,11044,11045
4760,11046,11047
4761,11048,11049
4762,11050,11051
4763,11052,11053
4764,11054,11055
4765,11056,11057
4766,11058,11059
4767,11060,11061
4768,11062,11063
4769,11064,11065
4770,11066,11067
4771,1152,11068
4772,1152,11069
4773,11070,11071
4774,1153,11072
4775,1153,11073
4776,11074,11075
4777,11076,11077
4778,11078,11079
4779,11080,11081
4780,11082,11083
4781,11084,11085
4782,11086,11087
4783,11088,1155
4784,1155,11089
4785,1157,11090
4786,1157,11091
